"SURF"
"SURF"
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
VIDIOC_QUERYMENU: Invalid argument
init done 
opengl support available 
Waiting for Phidget 0 to be attached....Phidget Advanced Servo Controller 1-motor     152622 attached!
Waiting for Phidget 1 to be attached....Phidget Advanced Servo Controller 1-motor     152666 attached!
PhidgetAdvancedServo
Serial Number:     152622
Version:      100
# Motors: 1
PhidgetAdvancedServo
Serial Number:     152666
Version:      100
# Motors: 1
Reading.....
../data/thatObj/hat1.png
../data/thatObj/hat2.png
../data/thatObj/hat3.png
End reading directory in 708.974 ms, of size 3
Can Run, starting program
X,Y,total x, y	606.418	292.685	85479.7	52848
X,Y,total x, y	382.244	259.946	74693	45377.7
X,Y,total x, y	558.172	371.687	86037.9	53219.7
X,Y,total x, y	28.9391	360.257	74721.9	45737.9
X,Y,total x, y	352.096	253.514	75074	45991.5
X,Y,total x, y	32.8093	283.101	18086.1	9721.51
X,Y,total x, y	406.885	113.739	18493	9835.25
X,Y,total x, y	533.012	427.543	86570.9	53647.2
X,Y,total x, y	565.948	247.398	19058.9	10082.7
X,Y,total x, y	533.292	437.988	87104.2	54085.2
X,Y,total x, y	365.432	184.957	75439.5	46176.4
X,Y,total x, y	621.428	441.802	87725.6	54527
X,Y,total x, y	97.5324	416.588	87823.2	54943.6
X,Y,total x, y	340.932	259.702	88164.1	55203.3
X,Y,total x, y	346.953	198.849	75786.4	46375.3
X,Y,total x, y	28.048	255.773	75814.5	46631
X,Y,total x, y	538.343	427.477	88702.4	55630.8
X,Y,total x, y	239.917	69.1229	76054.4	46700.2
X,Y,total x, y	559.816	441.631	89262.2	56072.4
X,Y,total x, y	57.385	381.651	76111.8	47081.8
X,Y,total x, y	295.14	145.755	76406.9	47227.6
X,Y,total x, y	31.6266	465.413	89293.9	56537.8
X,Y,total x, y	457.014	159.472	19515.9	10242.1
X,Y,total x, y	28.3035	253.534	19544.2	10495.7
X,Y,total x, y	336.286	120.862	76743.2	47348.4
X,Y,total x, y	421.199	285.144	77164.4	47633.6
X,Y,total x, y	336.233	410.899	89630.1	56948.7
X,Y,total x, y	239.124	70.9225	77403.5	47704.5
X,Y,total x, y	423.446	285.786	77827	47990.3
X,Y,total x, y	286.071	110.704	19830.3	10606.4
X,Y,total x, y	303.684	449.544	89933.8	57398.3
X,Y,total x, y	366.995	129.832	90300.8	57528.1
X,Y,total x, y	269.417	95.5934	78096.4	48085.9
X,Y,total x, y	322.877	98.1637	90623.7	57626.3
X,Y,total x, y	403.632	258.05	78500	48343.9
X,Y,total x, y	536.698	429.122	79036.7	48773
X,Y,total x, y	530.131	214.403	79566.8	48987.4
X,Y,total x, y	297.039	220.786	79863.9	49208.2
X,Y,total x, y	60.3354	262.027	19890.7	10868.4
X,Y,total x, y	598.1	417.328	91221.8	58043.6
X,Y,total x, y	611.811	289.522	80475.7	49497.8
X,Y,total x, y	497.287	377.38	91719	58421
X,Y,total x, y	451.25	290.421	92170.3	58711.4
X,Y,total x, y	14.1785	326.174	80489.9	49823.9
X,Y,total x, y	316.587	250.322	80806.5	50074.2
X,Y,total x, y	462.305	240.769	81268.8	50315
X,Y,total x, y	316.057	450.569	92486.4	59162
X,Y,total x, y	530.078	433.112	93016.4	59595.1
X,Y,total x, y	572.352	34.9586	20463	10903.3
X,Y,total x, y	554.203	451.573	21017.2	11354.9
X,Y,total x, y	267.503	221.801	81536.3	50536.8
X,Y,total x, y	60.685	343.822	81596.9	50880.6
X,Y,total x, y	12.4156	368.502	81609.4	51249.1
X,Y,total x, y	418.479	179.054	21435.7	11534
X,Y,total x, y	559.866	379.221	93576.3	59974.3
X,Y,total x, y	594.063	246.719	94170.4	60221
X,Y,total x, y	102.018	250.086	94272.4	60471.1
X,Y,total x, y	485.358	369.069	94757.7	60840.2
X,Y,total x, y	337.175	152.277	81946.5	51401.4
X,Y,total x, y	10.7538	307.692	94768.5	61147.9
X,Y,total x, y	513.788	75.4621	95282.3	61223.3
X,Y,total x, y	569.184	394.932	95851.5	61618.3
X,Y,total x, y	297.762	252.543	82244.3	51654
X,Y,total x, y	543.394	393.447	96394.9	62011.7
X,Y,total x, y	51.4597	305.754	82295.8	51959.7
X,Y,total x, y	374.368	217.033	96769.2	62228.8
X,Y,total x, y	318.866	92.9549	82614.6	52052.7
X,Y,total x, y	557.811	370.479	97327	62599.2
X,Y,total x, y	288.198	450.12	97615.2	63049.4
X,Y,total x, y	227.909	59.0572	21663.6	11593
X,Y,total x, y	284.301	163.689	82898.9	52216.4
X,Y,total x, y	520.036	244.063	83419	52460.4
X,Y,total x, y	401.739	280.033	83820.7	52740.5
X,Y,total x, y	370.61	271.714	84191.3	53012.2
X,Y,total x, y	474.091	323.839	98089.3	63373.2
X,Y,total x, y	102.837	272.167	84294.2	53284.3
X,Y,total x, y	282.264	196.337	84576.4	53480.7
X,Y,total x, y	390.914	224.36	84967.3	53705
X,Y,total x, y	319.725	125.014	85287.1	53830.1
X,Y,total x, y	108.269	250.914	85395.3	54081
X,Y,total x, y	264.571	212.126	85659.9	54293.1
X,Y,total x, y	91.1588	423.943	85751.1	54717
X,Y,total x, y	593.198	413.641	98682.5	63786.8
X,Y,total x, y	255.39	210.103	86006.4	54927.1
X,Y,total x, y	478.726	73.9587	99161.2	63860.8
X,Y,total x, y	97.9172	355.138	86104.4	55282.3
X,Y,total x, y	530.719	430.603	99692	64291.4
X,Y,total x, y	608.568	441.91	100301	64733.3
X,Y,total x, y	56.0798	267.175	86160.4	55549.4
X,Y,total x, y	347.604	255.789	100648	64989.1
X,Y,total x, y	66.235	341.49	86226.7	55890.9
X,Y,total x, y	66.0349	343.645	86292.7	56234.6
X,Y,total x, y	560.155	447.363	22223.8	12040.4
X,Y,total x, y	72.0418	289.993	86364.7	56524.6
X,Y,total x, y	48.522	331.171	100697	65320.3
X,Y,total x, y	502.546	210.894	22726.3	12251.3
X,Y,total x, y	37.1481	338.079	86401.9	56862.6
X,Y,total x, y	288.14	148.485	86690	57011.1
X,Y,total x, y	387.428	239.491	101084	65559.8
X,Y,total x, y	92.9404	360.551	101177	65920.3
X,Y,total x, y	346.717	156.348	23073	12407.6
X,Y,total x, y	103.923	250.009	101281	66170.3
X,Y,total x, y	302.725	197.784	86992.8	57208.9
X,Y,total x, y	243.208	205.344	87236	57414.3
X,Y,total x, y	553.502	388.377	101834	66558.7
X,Y,total x, y	522.876	451.819	102357	67010.5
X,Y,total x, y	285.456	102.782	23358.5	12510.4
X,Y,total x, y	310.541	67.2691	102668	67077.8
X,Y,total x, y	478.313	417.432	103146	67495.2
X,Y,total x, y	528.334	430.946	103675	67926.2
X,Y,total x, y	346.207	155.51	23704.7	12665.9
X,Y,total x, y	502.965	409.377	104177	68335.5
X,Y,total x, y	362.594	163.091	104540	68498.6
X,Y,total x, y	102.936	269.47	87338.9	57683.7
X,Y,total x, y	304.127	227.063	87643	57910.8
X,Y,total x, y	313.01	112.824	87956	58023.6
X,Y,total x, y	460.816	238.058	88416.9	58261.7
X,Y,total x, y	573.106	229.876	88990	58491.6
X,Y,total x, y	352.647	230.782	89342.6	58722.3
X,Y,total x, y	275.228	72.8484	89617.8	58795.2
X,Y,total x, y	619.252	383.789	105159	68882.4
X,Y,total x, y	326.313	265.57	89944.1	59060.8
X,Y,total x, y	513.748	431.174	90457.9	59491.9
X,Y,total x, y	600.522	357.457	105760	69239.9
X,Y,total x, y	475.968	311.387	106236	69551.3
X,Y,total x, y	448.393	289.875	90906.3	59781.8
X,Y,total x, y	598.293	362.555	106834	69913.8
X,Y,total x, y	542.291	399.406	107376	70313.2
X,Y,total x, y	421.556	181.343	24126.2	12847.3
X,Y,total x, y	31.2577	168.17	107408	70481.4
X,Y,total x, y	328.518	452.253	107736	70933.6
X,Y,total x, y	352.257	234.015	91258.5	60015.8
X,Y,total x, y	488.572	185.912	108225	71119.6
X,Y,total x, y	292.608	147.181	91551.2	60163
X,Y,total x, y	62.1171	349.711	91613.3	60512.7
X,Y,total x, y	27.7024	258.634	108252	71378.2
X,Y,total x, y	550.557	448.23	108803	71826.4
X,Y,total x, y	23.3464	401.131	91636.6	60913.8
X,Y,total x, y	15.8478	393.1	91652.5	61306.9
X,Y,total x, y	509.028	452.437	92161.5	61759.4
X,Y,total x, y	56.3681	282.859	24182.6	13130.1
X,Y,total x, y	574.943	401.863	109378	72228.3
X,Y,total x, y	453.808	260.2	92615.3	62019.6
X,Y,total x, y	525.449	414.061	109903	72642.3
X,Y,total x, y	328.175	124.783	92943.5	62144.4
X,Y,total x, y	349.24	280.718	93292.7	62425.1
X,Y,total x, y	354.291	455.314	110258	73097.6
X,Y,total x, y	367.808	458.04	110625	73555.7
X,Y,total x, y	564.203	388.95	111190	73944.6
X,Y,total x, y	261.098	451.693	93553.8	62876.8
X,Y,total x, y	562.717	445.154	111752	74389.8
X,Y,total x, y	405.442	280.256	93959.3	63157
X,Y,total x, y	87.6401	260.291	94046.9	63417.3
X,Y,total x, y	297.448	66.6922	94344.3	63484
X,Y,total x, y	355.307	279.807	94699.6	63763.8
X,Y,total x, y	308.609	246.974	95008.3	64010.8
X,Y,total x, y	560.038	218.86	24742.6	13349
X,Y,total x, y	136.843	323.058	95145.1	64333.8
X,Y,total x, y	112.453	250.552	111865	74640.4
X,Y,total x, y	535.102	74.2228	112400	74714.6
X,Y,total x, y	108.367	353.13	95253.5	64687
X,Y,total x, y	600.083	431.632	113000	75146.2
X,Y,total x, y	432.633	222.181	95686.1	64909.1
X,Y,total x, y	271.788	179.281	95957.9	65088.4
X,Y,total x, y	97.0797	291.315	113097	75437.5
X,Y,total x, y	42.3029	283.553	96000.2	65372
X,Y,total x, y	512.477	209.168	113610	75646.7
X,Y,total x, y	18.9242	332.32	96019.1	65704.3
X,Y,total x, y	64.5532	263.241	113674	75909.9
X,Y,total x, y	112.477	249.632	96131.6	65953.9
X,Y,total x, y	503.932	375.152	96635.5	66329.1
X,Y,total x, y	546.533	341.041	114221	76251
X,Y,total x, y	22.539	285.493	24765.2	13634.5
X,Y,total x, y	553.845	391.069	114775	76642
X,Y,total x, y	98.9796	269.945	96734.5	66599
X,Y,total x, y	23.0442	284.433	96757.5	66883.5
X,Y,total x, y	379.969	460.228	115154	77102.3
X,Y,total x, y	579.427	248.945	115734	77351.2
X,Y,total x, y	103.073	302.209	96860.6	67185.7
X,Y,total x, y	614.587	280.564	116348	77631.8
X,Y,total x, y	293.289	253.978	25058.5	13888.5
X,Y,total x, y	527.65	224.816	25586.1	14113.3
X,Y,total x, y	456.206	169.18	116805	77801
X,Y,total x, y	76.5862	329.273	25662.7	14442.6
X,Y,total x, y	502.014	376.867	97362.6	67562.5
X,Y,total x, y	93.0747	301.897	97455.7	67864.4
X,Y,total x, y	600.089	400.696	26262.8	14843.2
X,Y,total x, y	309.654	442.026	97765.4	68306.5
X,Y,total x, y	471.262	29.2507	26734.1	14872.5
X,Y,total x, y	616.035	453.552	117421	78254.5
X,Y,total x, y	220.327	27.4214	97985.7	68333.9
X,Y,total x, y	52.3704	389.9	98038.1	68723.8
X,Y,total x, y	90.2252	371.012	26824.3	15243.5
X,Y,total x, y	18.3996	291.392	98056.5	69015.2
X,Y,total x, y	601.936	447.209	98658.4	69462.4
X,Y,total x, y	277.912	188.132	98936.3	69650.5
X,Y,total x, y	559.586	369.661	117980	78624.2
X,Y,total x, y	569.484	441.502	99505.8	70092
X,Y,total x, y	550.414	74.8347	118531	78699
X,Y,total x, y	371.071	225.139	99876.9	70317.1
X,Y,total x, y	392.689	277.963	118923	78977
X,Y,total x, y	52.4572	358.375	99929.3	70675.5
X,Y,total x, y	230.21	48.158	119154	79025.1
X,Y,total x, y	59.874	366.126	99989.2	71041.6
X,Y,total x, y	197.818	84.971	100187	71126.6
X,Y,total x, y	457.866	204.538	100645	71331.2
X,Y,total x, y	572.505	280.378	101217	71611.5
X,Y,total x, y	40.9574	321.618	119195	79346.8
X,Y,total x, y	452.957	235.628	101670	71847.2
X,Y,total x, y	39.3957	359.931	101710	72207.1
X,Y,total x, y	516.812	435.194	119711	79781.9
X,Y,total x, y	391.421	226.083	102101	72433.2
X,Y,total x, y	485.094	76.8652	120196	79858.8
X,Y,total x, y	350.98	446.227	102452	72879.4
X,Y,total x, y	142.044	328.688	102594	73208.1
X,Y,total x, y	51.7497	293.469	102646	73501.6
X,Y,total x, y	278.48	198.303	102924	73699.9
X,Y,total x, y	394.485	463.12	120591	80321.9
X,Y,total x, y	135.275	323.788	120726	80645.7
X,Y,total x, y	322.453	125.229	103247	73825.1
X,Y,total x, y	537.801	206.666	121264	80852.4
X,Y,total x, y	598.706	355.152	121863	81207.5
X,Y,total x, y	590.124	371.272	122453	81578.8
X,Y,total x, y	119.744	278.777	103367	74103.9
X,Y,total x, y	338.328	445.875	27162.6	15689.4
X,Y,total x, y	521.928	209.146	27684.5	15898.5
X,Y,total x, y	586.76	350.607	103953	74454.5
X,Y,total x, y	45.7158	263.007	103999	74717.5
X,Y,total x, y	411.377	246.544	104410	74964
X,Y,total x, y	494.953	276.64	28179.5	16175.2
X,Y,total x, y	96.5441	369.513	28276	16544.7
X,Y,total x, y	273.912	84.9908	122727	81663.8
X,Y,total x, y	503.965	198.965	104914	75163
X,Y,total x, y	80.9491	282.262	122808	81946.1
X,Y,total x, y	606.244	255.843	28882.3	16800.5
X,Y,total x, y	98.9541	318.291	122907	82264.4
X,Y,total x, y	615.653	284.625	123522	82549
X,Y,total x, y	34.7278	351.424	104949	75514.4
X,Y,total x, y	13.7564	284.822	28896	17085.3
X,Y,total x, y	293.973	79.654	105243	75594.1
X,Y,total x, y	48.3097	290.299	105291	75884.4
X,Y,total x, y	359.379	161.658	105651	76046
X,Y,total x, y	175.922	95.7308	123698	82644.7
X,Y,total x, y	116.677	250.797	105768	76296.8
X,Y,total x, y	358.84	173.595	106126	76470.4
X,Y,total x, y	517.124	355.098	124215	82999.8
X,Y,total x, y	83.7675	302.106	28979.8	17387.5
X,Y,total x, y	608.444	398.503	124824	83398.3
X,Y,total x, y	41.6943	388.895	124866	83787.2
X,Y,total x, y	79.6271	327.647	106206	76798.1
X,Y,total x, y	538.334	204.425	125404	83991.6
X,Y,total x, y	496.806	422.098	125901	84413.7
X,Y,total x, y	337.87	279.292	126239	84693
X,Y,total x, y	36.7952	345.841	106243	77143.9
X,Y,total x, y	605.436	401.124	126844	85094.1
X,Y,total x, y	612.416	268.675	29592.2	17656.1
X,Y,total x, y	297.154	154.446	106540	77298.4
X,Y,total x, y	605.353	437.874	127449	85532
X,Y,total x, y	452.223	272.75	106992	77571.1
X,Y,total x, y	101.271	291.78	107093	77862.9
X,Y,total x, y	433.932	147.799	127883	85679.8
X,Y,total x, y	24.0542	404.287	107117	78267.2
X,Y,total x, y	248.307	152.82	128132	85832.6
X,Y,total x, y	75.993	356.958	107193	78624.1
X,Y,total x, y	23.5458	274.137	107217	78898.3
X,Y,total x, y	572.231	427.18	128704	86259.8
X,Y,total x, y	253.33	78.903	128957	86338.7
X,Y,total x, y	112.236	300.763	107329	79199
X,Y,total x, y	273.365	451.183	107603	79650.2
X,Y,total x, y	388.269	284.709	107991	79934.9
X,Y,total x, y	536.566	434.174	129494	86772.9
X,Y,total x, y	427.42	295.736	108418	80230.7
X,Y,total x, y	336.909	444.371	108755	80675
X,Y,total x, y	60.1705	282.088	108815	80957.1
X,Y,total x, y	85.4839	431.247	108901	81388.4
X,Y,total x, y	453.559	237.323	109354	81625.7
X,Y,total x, y	82.1589	328.37	109437	81954.1
X,Y,total x, y	376.262	228.829	129870	87001.7
X,Y,total x, y	86.5857	370.727	109523	82324.8
X,Y,total x, y	94.1209	318.58	129964	87320.3
X,Y,total x, y	133.304	182.459	130097	87502.8
X,Y,total x, y	604.763	421.042	130702	87923.8
X,Y,total x, y	544.179	426.211	131246	88350
X,Y,total x, y	412.109	243.952	131658	88594
X,Y,total x, y	532.761	213.113	132191	88807.1
X,Y,total x, y	515.469	363.955	110039	82688.7
X,Y,total x, y	74.7746	327.58	110113	83016.3
X,Y,total x, y	59.578	364.719	110173	83381
X,Y,total x, y	94.8451	314.977	110268	83696
X,Y,total x, y	516.275	212.341	132707	89019.4
X,Y,total x, y	581.894	16.5538	133289	89036
X,Y,total x, y	268.174	154.055	133558	89190
X,Y,total x, y	355.15	119.472	110623	83815.5
X,Y,total x, y	25.3478	338	110648	84153.5
X,Y,total x, y	65.0838	389.023	29657.3	18045.2
X,Y,total x, y	423.729	172.247	30081	18217.4
X,Y,total x, y	56.9839	323.248	110705	84476.7
X,Y,total x, y	424.374	168.697	133982	89358.7
X,Y,total x, y	237.889	55.9823	134220	89414.7
X,Y,total x, y	447.251	302.271	134667	89717
X,Y,total x, y	86.787	355.499	110792	84832.2
X,Y,total x, y	465.575	150.497	135133	89867.5
X,Y,total x, y	54.9513	374.7	110847	85206.9
X,Y,total x, y	280.682	457.352	30361.7	18674.8
X,Y,total x, y	279.153	128.856	135412	89996.3
X,Y,total x, y	259.883	167.229	30621.6	18842
X,Y,total x, y	72.4071	358.653	135484	90355
X,Y,total x, y	422.831	269.969	111270	85476.9
X,Y,total x, y	31.1359	314.959	135515	90670
X,Y,total x, y	527.943	399.921	136043	91069.9
X,Y,total x, y	130.764	133.031	136174	91202.9
X,Y,total x, y	561.813	352.735	136736	91555.6
X,Y,total x, y	329.569	264.802	111599	85741.7
X,Y,total x, y	409.623	221.365	31031.2	19063.3
X,Y,total x, y	495.516	420.204	112095	86161.9
X,Y,total x, y	402.984	106.115	31434.2	19169.5
X,Y,total x, y	49.5459	228.472	136785	91784.1
X,Y,total x, y	450.471	466.688	112545	86628.6
X,Y,total x, y	601.059	385.856	137386	92170
X,Y,total x, y	372.238	239.296	112918	86867.9
X,Y,total x, y	247.532	148.673	31681.7	19318.1
X,Y,total x, y	26.0097	250.261	112944	87118.1
X,Y,total x, y	78.7773	304.305	137465	92474.3
X,Y,total x, y	278.977	86.2544	137744	92560.5
X,Y,total x, y	21.2319	384.586	137765	92945.1
X,Y,total x, y	607.584	467.041	138373	93412.2
X,Y,total x, y	327.216	223.971	138700	93636.1
X,Y,total x, y	610.008	388.939	139310	94025.1
X,Y,total x, y	570.176	250.176	139880	94275.2
X,Y,total x, y	64.8268	358.147	113009	87476.3
X,Y,total x, y	529.131	180.289	32210.9	19498.4
X,Y,total x, y	627.818	305.937	32838.7	19804.4
X,Y,total x, y	623.37	465.202	140504	94740.4
X,Y,total x, y	482.012	202.874	113491	87679.2
X,Y,total x, y	388.393	231.418	140892	94971.9
X,Y,total x, y	493.296	438.276	113984	88117.4
X,Y,total x, y	566.034	356.581	141458	95328.4
X,Y,total x, y	562.07	347.101	142020	95675.5
X,Y,total x, y	76.8654	387.332	114061	88504.8
X,Y,total x, y	312.03	102.303	33150.7	19906.7
X,Y,total x, y	304.611	266.486	114365	88771.3
X,Y,total x, y	374.481	233.06	114740	89004.3
X,Y,total x, y	319.985	277.298	115060	89281.6
X,Y,total x, y	83.056	281.264	115143	89562.9
X,Y,total x, y	46.5702	310.941	115189	89873.8
X,Y,total x, y	294.81	264.797	115484	90138.6
X,Y,total x, y	319.906	273.261	115804	90411.9
X,Y,total x, y	39.0003	349.979	115843	90761.9
X,Y,total x, y	578.473	434.972	142599	96110.5
X,Y,total x, y	547.912	348.087	143147	96458.6
X,Y,total x, y	391.992	215.412	116235	90977.3
X,Y,total x, y	499.995	405.627	143647	96864.2
X,Y,total x, y	27.9268	433.547	116263	91410.8
X,Y,total x, y	37.8037	300.091	116301	91710.9
X,Y,total x, y	428.369	230.368	116729	91941.3
X,Y,total x, y	574.302	241.996	144221	97106.2
X,Y,total x, y	479.266	211.501	144700	97317.7
X,Y,total x, y	24.0305	381.673	116753	92322.9
X,Y,total x, y	260.946	225.054	117014	92548
X,Y,total x, y	320.582	274.966	117335	92823
X,Y,total x, y	127.191	373.961	144827	97691.7
X,Y,total x, y	370.138	230.431	117705	93053.4
X,Y,total x, y	353.503	286.222	118058	93339.6
X,Y,total x, y	399.814	447.771	118458	93787.4
X,Y,total x, y	119.609	351.882	118578	94139.3
X,Y,total x, y	612.306	363.308	145440	98055
X,Y,total x, y	262.693	228.289	118841	94367.6
X,Y,total x, y	354.509	91.9488	119195	94459.5
X,Y,total x, y	559.687	396.637	145999	98451.6
X,Y,total x, y	267.431	135.878	119462	94595.4
X,Y,total x, y	188.018	99.1868	33338.7	20005.9
X,Y,total x, y	46.707	277.403	119509	94872.8
X,Y,total x, y	277.439	117.379	119787	94990.2
X,Y,total x, y	332.21	460.467	146332	98912.1
X,Y,total x, y	16.411	313.831	119803	95304
X,Y,total x, y	42.0191	257.8	33380.8	20263.7
X,Y,total x, y	604.161	442.524	146936	99354.6
X,Y,total x, y	13.4442	265.109	33394.2	20528.8
X,Y,total x, y	245.378	147.975	120048	95452
X,Y,total x, y	37.925	268.616	146974	99623.2
X,Y,total x, y	380.856	286.918	120429	95738.9
X,Y,total x, y	565.672	378.599	147539	100002
X,Y,total x, y	36.0992	391.828	120465	96130.7
X,Y,total x, y	315.297	239.729	147855	100242
X,Y,total x, y	240.434	172.746	33634.6	20701.5
X,Y,total x, y	533.825	353.096	148388	100595
X,Y,total x, y	382.022	460.517	148770	101055
X,Y,total x, y	325.469	72.2575	149096	101127
X,Y,total x, y	56.4642	304.442	149152	101432
X,Y,total x, y	23.6593	366.702	120489	96497.4
X,Y,total x, y	479.047	213.779	149631	101646
X,Y,total x, y	579.873	225.158	34214.5	20926.7
X,Y,total x, y	325.43	372.307	120814	96869.7
X,Y,total x, y	266.029	459.133	121080	97328.9
X,Y,total x, y	285.222	165.254	121366	97494.1
X,Y,total x, y	556.963	80.4675	150188	101726
X,Y,total x, y	441.733	276.752	121807	97770.9
X,Y,total x, y	421.227	272.508	122229	98043.4
X,Y,total x, y	98.7979	307.786	122327	98351.2
X,Y,total x, y	30.1255	319.442	122358	98670.6
X,Y,total x, y	545.581	67.5187	34760.1	20994.2
X,Y,total x, y	620.857	366.841	150809	102093
X,Y,total x, y	84.9354	327.286	122443	98997.9
X,Y,total x, y	506.252	445.692	122949	99443.6
X,Y,total x, y	626.112	462.41	151435	102555
X,Y,total x, y	95.7829	250.561	34855.9	21244.7
X,Y,total x, y	565.931	416.604	152001	102972
X,Y,total x, y	580.165	366.929	152582	103339
X,Y,total x, y	543.974	65.0074	35399.8	21309.8
X,Y,total x, y	18.1562	279.343	35418	21589.1
X,Y,total x, y	271.623	181.48	152853	103520
X,Y,total x, y	57.518	459.477	152911	103980
X,Y,total x, y	420.636	298.099	123369	99741.7
X,Y,total x, y	131.783	317.035	123501	100059
X,Y,total x, y	344.145	276.904	123845	100336
X,Y,total x, y	47.6054	397.913	123893	100734
X,Y,total x, y	236.129	56.7666	153147	104037
X,Y,total x, y	482.364	353.943	153629	104391
X,Y,total x, y	444.01	247.943	124337	100982
X,Y,total x, y	20.5743	280.16	124358	101262
X,Y,total x, y	527.426	359.66	154157	104750
X,Y,total x, y	378.345	273.818	124736	101535
X,Y,total x, y	90.0701	362.762	124826	101898
X,Y,total x, y	419.513	228.112	154576	104978
X,Y,total x, y	115.011	284.879	124941	102183
X,Y,total x, y	571.912	160.823	155148	105139
X,Y,total x, y	582.301	439.749	36000.3	22028.8
X,Y,total x, y	527.311	348.387	125468	102532
X,Y,total x, y	492.736	247.589	36493	22276.4
X,Y,total x, y	57.6193	283.239	155206	105422
X,Y,total x, y	414.822	292.241	125883	102824
X,Y,total x, y	530.137	347.9	126413	103172
X,Y,total x, y	510.466	357.884	155716	105780
X,Y,total x, y	458.402	245.769	126872	103417
X,Y,total x, y	373.484	235.911	127245	103653
X,Y,total x, y	124.088	359.407	155840	106140
X,Y,total x, y	40.0446	391.362	127285	104045
X,Y,total x, y	464.297	174.252	156304	106314
X,Y,total x, y	339.066	187.06	127624	104232
X,Y,total x, y	366.141	76.1132	127990	104308
X,Y,total x, y	126.594	323.377	128117	104631
X,Y,total x, y	267.147	93.866	36760.2	22370.3
X,Y,total x, y	460.821	207.887	128578	104839
X,Y,total x, y	556.041	441.069	156861	106755
X,Y,total x, y	537.817	348.081	157398	107103
X,Y,total x, y	131.375	352.444	128709	105192
X,Y,total x, y	438.34	212.898	157837	107316
X,Y,total x, y	491.84	82.1662	158329	107398
X,Y,total x, y	127.978	331.384	36888.2	22701.7
X,Y,total x, y	79.7523	424.727	36967.9	23126.4
X,Y,total x, y	286.55	407.609	128996	105599
X,Y,total x, y	524.476	453.859	158853	107852
X,Y,total x, y	394.773	122.555	37362.7	23249
X,Y,total x, y	79.8666	354.989	129076	105954
X,Y,total x, y	511.906	361.237	159365	108213
X,Y,total x, y	528.754	427.408	129604	106382
X,Y,total x, y	127.943	332.586	159493	108546
X,Y,total x, y	35.1327	311.926	159528	108858
X,Y,total x, y	25.6755	300.287	37388.4	23549.3
X,Y,total x, y	523.8	457.462	160052	109315
X,Y,total x, y	81.0237	267.096	129685	106649
X,Y,total x, y	335.761	274.105	130021	106923
X,Y,total x, y	444.812	249.533	130466	107172
X,Y,total x, y	25.5783	12.5603	37413.9	23561.8
X,Y,total x, y	224.233	456.285	37638.2	24018.1
X,Y,total x, y	612.167	436.357	131078	107609
X,Y,total x, y	566.974	402.28	38205.1	24420.4
X,Y,total x, y	545.665	320.032	38750.8	24740.4
X,Y,total x, y	44.5944	417.666	160096	109733
X,Y,total x, y	529.568	370.089	131608	107979
X,Y,total x, y	16.1442	464.661	38766.9	25205.1
X,Y,total x, y	280.23	118.224	160377	109851
X,Y,total x, y	524.499	430.975	160901	110282
X,Y,total x, y	522.828	393.36	161424	110675
X,Y,total x, y	478.595	234.667	132086	108213
X,Y,total x, y	528.525	201.676	161952	110877
X,Y,total x, y	578.651	440.866	132665	108654
X,Y,total x, y	363.999	274.002	162316	111151
X,Y,total x, y	454.87	231.75	133120	108886
X,Y,total x, y	263.556	137.412	133383	109023
X,Y,total x, y	353.245	267.382	133737	109291
X,Y,total x, y	110.601	384.31	133847	109675
X,Y,total x, y	259.402	136.964	134107	109812
X,Y,total x, y	194.607	86.8525	134301	109899
X,Y,total x, y	294.254	274.72	134595	110174
X,Y,total x, y	548.04	354.748	162864	111506
X,Y,total x, y	48.851	261.63	134644	110435
X,Y,total x, y	522.423	350.043	163387	111856
X,Y,total x, y	254.026	459.68	163641	112316
X,Y,total x, y	450.759	264.122	135095	110699
X,Y,total x, y	342.767	374.967	39109.7	25580
X,Y,total x, y	585.712	403.593	164227	112719
X,Y,total x, y	439.339	276.947	135534	110976
X,Y,total x, y	428.12	265.827	135962	111242
X,Y,total x, y	186.678	87.0585	39296.4	25667.1
X,Y,total x, y	501.311	291.728	164728	113011
X,Y,total x, y	567.096	252.547	39863.5	25919.6
X,Y,total x, y	311.318	371.938	165039	113383
X,Y,total x, y	252.624	185.096	136215	111427
X,Y,total x, y	329.634	337.818	40193.1	26257.5
X,Y,total x, y	44.1183	358.627	40237.2	26616.1
X,Y,total x, y	270.576	154.565	136486	111582
X,Y,total x, y	536.836	405.124	165576	113788
X,Y,total x, y	552.31	378.948	40789.6	26995
X,Y,total x, y	367.113	281.814	136853	111864
X,Y,total x, y	575.999	440.267	166152	114228
X,Y,total x, y	301.517	141.792	137154	112005
X,Y,total x, y	110.154	421.969	137264	112427
