1.000000, 0.000000
0.000000, 0.000135
0.013514, 0.009850
0.024390, 0.010795
0.036036, 0.014438
0.051282, 0.014978
0.067164, 0.016867
0.079470, 0.018756
0.093567, 0.020915
0.104762, 0.025368
0.114894, 0.028066
0.126923, 0.030630
0.138614, 0.035218
0.148936, 0.043179
0.160714, 0.044393
0.170786, 0.049791
0.182213, 0.050870
0.192308, 0.053839
0.202602, 0.057887
0.213660, 0.060586
0.224422, 0.063419
0.234663, 0.067332
0.244986, 0.071111
0.254027, 0.081231
0.264706, 0.087707
0.270624, 0.097828
0.266055, 0.107948
0.276349, 0.117663
0.286590, 0.125624
0.296807, 0.130752
0.299799, 0.140872
0.305400, 0.150992
0.307425, 0.161112
0.315534, 0.171232
0.321212, 0.181352
0.328125, 0.191472
0.338373, 0.200783
0.346845, 0.210903
0.355372, 0.221023
0.365522, 0.226960
0.375681, 0.232087
0.385719, 0.236810
0.395826, 0.242208
0.405844, 0.246930
0.415937, 0.252193
0.426010, 0.254891
0.436070, 0.259479
0.446084, 0.263392
0.456231, 0.269060
0.466314, 0.272568
0.476324, 0.277560
0.486386, 0.279989
0.496427, 0.285252
0.506428, 0.290109
0.516430, 0.293887
0.526441, 0.296046
0.536484, 0.301714
0.546486, 0.307381
0.556560, 0.311024
0.566599, 0.314802
0.576654, 0.318580
0.586697, 0.321954
0.596739, 0.323708
0.606778, 0.327216
0.616824, 0.328836
0.626843, 0.331264
0.636873, 0.332209
0.646908, 0.333558
0.656949, 0.335043
0.666977, 0.337471
0.676990, 0.340575
0.686999, 0.342734
0.697031, 0.345567
0.707060, 0.349346
0.717065, 0.353259
0.727066, 0.356902
0.737085, 0.360545
0.747105, 0.362434
0.757124, 0.364593
0.767132, 0.367292
0.777144, 0.368911
0.787147, 0.372284
0.797149, 0.374443
0.807152, 0.377682
0.817163, 0.380920
0.827172, 0.384833
0.837178, 0.386722
0.847185, 0.389286
0.857185, 0.392525
0.867190, 0.395223
0.877190, 0.398192
0.887191, 0.401430
0.897192, 0.404129
0.907194, 0.407502
0.917196, 0.411685
0.927197, 0.415059
0.937198, 0.418702
0.947198, 0.422075
0.957198, 0.425988
0.967199, 0.433680
0.977199, 0.441506
0.985536, 0.451626
0.991199, 0.461746
0.993806, 0.471866
0.995318, 0.481986
0.996154, 0.492106
0.996902, 0.502226
0.997258, 0.512347
0.997591, 0.522467
0.997863, 0.532587
0.998058, 0.542707
0.998210, 0.552827
0.998345, 0.562947
0.998504, 0.573067
0.998588, 0.583187
0.998679, 0.593307
0.998751, 0.603427
0.998794, 0.613547
0.998834, 0.623668
0.998891, 0.633788
0.998940, 0.643908
0.998980, 0.654028
0.999021, 0.664148
0.999055, 0.674268
0.999081, 0.684388
0.999106, 0.694508
0.999129, 0.704628
0.999150, 0.714748
0.999167, 0.724868
0.999188, 0.734989
0.999202, 0.745109
0.999217, 0.755229
0.999227, 0.765349
0.999242, 0.775469
0.999254, 0.785589
0.999263, 0.795709
0.999271, 0.805829
0.999279, 0.815949
0.999290, 0.826069
0.999303, 0.836189
0.999309, 0.846310
0.999317, 0.856430
0.999321, 0.866550
0.999329, 0.876670
0.999332, 0.886790
0.999338, 0.896910
0.999342, 0.907030
0.999341, 0.917150
0.999342, 0.927270
0.999342, 0.937390
0.999341, 0.947510
0.999340, 0.957631
0.999337, 0.967751
0.999335, 0.977871
0.999332, 0.987991
0.999326, 0.998111
