1.000000, 0.000000
0.000000, 0.000116
0.000000, 0.010215
0.013889, 0.016483
0.012931, 0.026582
0.025000, 0.031689
0.036364, 0.036912
0.046392, 0.042948
0.055785, 0.053047
0.067594, 0.054440
0.078947, 0.056878
0.090000, 0.063378
0.100295, 0.070807
0.110372, 0.077655
0.115789, 0.087754
0.120959, 0.097853
0.131148, 0.104585
0.134851, 0.114684
0.144939, 0.122577
0.148920, 0.132676
0.158950, 0.141265
0.168959, 0.147301
0.179344, 0.154034
0.185953, 0.164132
0.195993, 0.172374
0.204051, 0.182472
0.213744, 0.192571
0.215986, 0.202670
0.222317, 0.212768
0.229844, 0.222867
0.240076, 0.231109
0.246282, 0.241207
0.252933, 0.251306
0.263054, 0.258851
0.270006, 0.268950
0.276122, 0.279048
0.283165, 0.289147
0.293198, 0.299129
0.303335, 0.305514
0.313418, 0.314800
0.323565, 0.324202
0.333025, 0.334301
0.341691, 0.344399
0.351317, 0.354498
0.361196, 0.364597
0.369531, 0.374695
0.379545, 0.380267
0.389632, 0.386767
0.399648, 0.395821
0.409653, 0.404643
0.419660, 0.412536
0.429717, 0.421010
0.439722, 0.429948
0.449736, 0.435868
0.459757, 0.444109
0.469771, 0.452002
0.479795, 0.458735
0.489848, 0.466628
0.499878, 0.475798
0.509882, 0.483575
0.519919, 0.492397
0.529939, 0.499362
0.539956, 0.508532
0.549960, 0.516541
0.559973, 0.521648
0.569986, 0.528845
0.580015, 0.536158
0.590021, 0.540801
0.600051, 0.548926
0.610066, 0.555775
0.620096, 0.563088
0.630111, 0.568079
0.640116, 0.573767
0.650137, 0.579803
0.660156, 0.587696
0.670158, 0.595821
0.680165, 0.604179
0.690181, 0.611259
0.700191, 0.617992
0.710201, 0.622287
0.720205, 0.627858
0.730206, 0.632850
0.740208, 0.639002
0.750213, 0.645618
0.760215, 0.652583
0.770216, 0.658038
0.780217, 0.664655
0.790221, 0.670342
0.800227, 0.675334
0.810227, 0.681950
0.820228, 0.688683
0.830233, 0.694835
0.840234, 0.700987
0.850236, 0.706558
0.860237, 0.711666
0.870237, 0.717934
0.880239, 0.725711
0.890239, 0.734765
0.900240, 0.743006
0.910241, 0.751132
0.920241, 0.759141
0.930241, 0.768195
0.939660, 0.778294
0.946951, 0.788392
0.954773, 0.798491
0.959406, 0.808590
0.965783, 0.818688
0.971146, 0.828787
0.976140, 0.838886
0.980603, 0.848984
0.984770, 0.859083
0.987078, 0.869182
0.989488, 0.879280
0.991551, 0.889379
0.992912, 0.899478
0.994612, 0.909576
0.995712, 0.919675
0.996557, 0.929774
0.997177, 0.939872
0.997804, 0.949971
0.998261, 0.960070
0.998647, 0.970168
0.998925, 0.980267
0.999132, 0.990366
