1.000000, 0.000000
0.000000, 0.000133
0.000000, 0.010253
0.000000, 0.020373
0.000000, 0.030493
0.000000, 0.040613
0.000000, 0.050732
0.000000, 0.060852
0.001873, 0.070972
0.001639, 0.081092
0.001458, 0.091212
0.002621, 0.101332
0.003571, 0.111451
0.003275, 0.121571
0.003024, 0.131691
0.003742, 0.141811
0.006098, 0.151931
0.008958, 0.162051
0.009954, 0.172170
0.009407, 0.182290
0.010274, 0.192410
0.011053, 0.202530
0.011757, 0.212650
0.012397, 0.222770
0.012980, 0.232889
0.013514, 0.243009
0.015536, 0.253129
0.016418, 0.263249
0.018173, 0.273369
0.019346, 0.283489
0.021305, 0.293609
0.023126, 0.303728
0.024017, 0.313848
0.027578, 0.323968
0.030900, 0.334088
0.032560, 0.344208
0.035170, 0.354328
0.038299, 0.364447
0.041894, 0.374567
0.044011, 0.384687
0.044473, 0.394807
0.046110, 0.404927
0.048244, 0.415047
0.050268, 0.425166
0.053013, 0.435286
0.055885, 0.445406
0.059907, 0.455526
0.064223, 0.465646
0.065638, 0.475766
0.067706, 0.485886
0.070609, 0.496005
0.070887, 0.506125
0.074039, 0.516245
0.079413, 0.526365
0.084318, 0.536485
0.090406, 0.546605
0.093452, 0.556724
0.097328, 0.566844
0.101597, 0.576964
0.104590, 0.587084
0.109766, 0.597204
0.114197, 0.607324
0.120781, 0.617443
0.127061, 0.627563
0.135091, 0.637683
0.144540, 0.647803
0.152051, 0.657923
0.158786, 0.668043
0.165492, 0.678162
0.175540, 0.686684
0.183874, 0.696804
0.190948, 0.706924
0.196509, 0.717044
0.206365, 0.727164
0.216166, 0.737284
0.226172, 0.744874
0.236184, 0.752730
0.246209, 0.761119
0.256222, 0.768043
0.266313, 0.774035
0.276356, 0.779627
0.286389, 0.784687
0.296454, 0.790013
0.306480, 0.796671
0.316494, 0.801731
0.326549, 0.806258
0.336606, 0.809854
0.346622, 0.813981
0.356626, 0.816511
0.366691, 0.820772
0.376712, 0.823968
0.386756, 0.827430
0.396813, 0.831691
0.406853, 0.834354
0.416883, 0.837017
0.426900, 0.841411
0.436923, 0.843941
0.446938, 0.846605
0.456941, 0.848069
0.466984, 0.850200
0.477024, 0.851664
0.487036, 0.853529
0.497071, 0.857257
0.507099, 0.859787
0.517115, 0.862184
0.527126, 0.863515
0.537158, 0.865779
0.547171, 0.868575
0.557189, 0.870173
0.567198, 0.871771
0.577211, 0.873502
0.587227, 0.875233
0.597247, 0.876565
0.607253, 0.878162
0.617274, 0.879760
0.627294, 0.881491
0.637299, 0.882557
0.647312, 0.884021
0.657320, 0.885220
0.667333, 0.886285
0.677340, 0.886951
0.687351, 0.888948
0.697364, 0.891345
0.707366, 0.892943
0.717368, 0.894674
0.727376, 0.896138
0.737384, 0.897337
0.747388, 0.898402
0.757390, 0.899467
0.767392, 0.900666
0.777394, 0.901864
0.787398, 0.903063
0.797400, 0.904660
0.807405, 0.905992
0.817408, 0.908655
0.827412, 0.910120
0.837414, 0.911718
0.847415, 0.914248
0.857418, 0.915979
0.867419, 0.918375
0.877420, 0.920506
0.887422, 0.922104
0.897423, 0.923169
0.907423, 0.924367
0.917424, 0.927164
0.927424, 0.929960
0.937424, 0.932224
0.947424, 0.934221
0.957424, 0.937017
0.967424, 0.941411
0.977424, 0.946205
0.987424, 0.954194
0.995078, 0.964314
0.997713, 0.974434
0.998540, 0.984554
0.999112, 0.994674
