1.000000, 0.000000
0.000000, 0.000198
0.333333, 0.000395
0.250000, 0.000593
0.200000, 0.000791
0.166667, 0.000989
0.142857, 0.001186
0.125000, 0.001384
0.222222, 0.001384
0.200000, 0.001582
0.181818, 0.001779
0.166667, 0.001977
0.230769, 0.001977
0.214286, 0.002175
0.200000, 0.002372
0.187500, 0.002570
0.176471, 0.002768
0.157895, 0.003163
0.142857, 0.003559
0.173913, 0.003756
0.160000, 0.004152
0.192308, 0.004152
0.222222, 0.004152
0.206897, 0.004547
0.193548, 0.004943
0.181818, 0.005338
0.171429, 0.005733
0.189189, 0.005931
0.175000, 0.006524
0.162791, 0.007117
0.173913, 0.007513
0.163265, 0.008106
0.185185, 0.008699
0.174603, 0.010281
0.184615, 0.010478
0.173333, 0.012258
0.162500, 0.013246
0.151163, 0.014433
0.161290, 0.015421
0.178947, 0.015421
0.190000, 0.016014
0.179245, 0.017200
0.191304, 0.018387
0.180556, 0.023329
0.192053, 0.024120
0.187793, 0.034203
0.200000, 0.034796
0.210970, 0.036971
0.211921, 0.047054
0.218919, 0.057137
0.216590, 0.067220
0.226966, 0.068011
0.227006, 0.078094
0.231034, 0.088177
0.234206, 0.098260
0.244378, 0.099644
0.254676, 0.102412
0.262953, 0.112495
0.273177, 0.116251
0.283753, 0.123764
0.294368, 0.131277
0.304734, 0.139383
0.314991, 0.142744
0.325518, 0.147885
0.335622, 0.153025
0.345907, 0.161131
0.356313, 0.164294
0.366373, 0.170621
0.376761, 0.174970
0.386881, 0.181099
0.397021, 0.184065
0.407293, 0.189601
0.417355, 0.195136
0.427594, 0.198497
0.437634, 0.206801
0.447684, 0.209767
0.457760, 0.218268
0.467925, 0.223013
0.478027, 0.230130
0.488162, 0.235073
0.498350, 0.240411
0.508495, 0.245947
0.518672, 0.252274
0.528839, 0.258403
0.538862, 0.262752
0.548954, 0.268683
0.559078, 0.272242
0.569160, 0.278964
0.579270, 0.284895
0.589341, 0.289442
0.599354, 0.294187
0.609391, 0.299328
0.619401, 0.304073
0.629489, 0.308027
0.639511, 0.314947
0.649543, 0.318308
0.659557, 0.321866
0.669618, 0.324634
0.679654, 0.329972
0.689668, 0.332543
0.699720, 0.338869
0.709726, 0.343416
0.719734, 0.350138
0.729754, 0.354290
0.739781, 0.357454
0.749796, 0.363582
0.759814, 0.367734
0.769815, 0.371491
0.779822, 0.376236
0.789835, 0.380981
0.799836, 0.385923
0.809840, 0.390471
0.819843, 0.395611
0.829844, 0.403321
0.839854, 0.408660
0.849856, 0.413800
0.859859, 0.421115
0.869864, 0.430210
0.879868, 0.439106
0.889869, 0.446817
0.899613, 0.456900
0.908933, 0.466983
0.918935, 0.475089
0.928936, 0.484183
0.937715, 0.494267
0.944617, 0.504350
0.950582, 0.514433
0.955204, 0.524516
0.960286, 0.534599
0.964702, 0.544682
0.969314, 0.554765
0.972697, 0.564848
0.975573, 0.574931
0.978151, 0.585014
0.980032, 0.595097
0.982596, 0.605180
0.984299, 0.615263
0.986149, 0.625346
0.987942, 0.635429
0.989142, 0.645512
0.989909, 0.655595
0.991098, 0.665678
0.991917, 0.675761
0.992716, 0.685844
0.993475, 0.695927
0.994009, 0.706010
0.994562, 0.716093
0.995155, 0.726176
0.995725, 0.736259
0.996100, 0.746342
0.996464, 0.756425
0.996772, 0.766509
0.997007, 0.776592
0.997271, 0.786675
0.997455, 0.796758
0.997678, 0.806841
0.997868, 0.816924
0.998030, 0.827007
0.998142, 0.837090
0.998289, 0.847173
0.998423, 0.857256
0.998540, 0.867339
0.998628, 0.877422
0.998736, 0.887505
0.998820, 0.897588
0.998897, 0.907671
0.998958, 0.917754
0.999026, 0.927837
0.999081, 0.937920
0.999159, 0.948003
0.999220, 0.958086
0.999286, 0.968169
0.999340, 0.978252
0.999398, 0.988335
0.999456, 0.998418
